# Time =     1.96559098E+00 (a.u.)
# N_mol        Energy (eV)                   Dipole_x (a.u.)             Dipole_y (a.u.)             Dipole_z (a.u.)
           4  -129.64767303139993       -2.9158814202138007E-008  -0.0000000000000000       -0.0000000000000000     
# Time =     3.80053913E+04 (a.u.)
# N_mol        Energy (eV)                   Dipole_x (a.u.)             Dipole_y (a.u.)             Dipole_z (a.u.)
           1  -129.64767303139931        1.1911881751144043E-008  -0.0000000000000000       -0.0000000000000000     
           2  -129.64767303139999        1.0943748654572364E-009  -0.0000000000000000       -0.0000000000000000     
           3  -129.64767303140368       -2.2455290996157298E-008  -0.0000000000000000       -0.0000000000000000     
           4  -129.64767303139814       -5.6982159091321740E-008  -0.0000000000000000       -0.0000000000000000     
# Time =     3.80073914E+04 (a.u.)
# N_mol        Energy (eV)                   Dipole_x (a.u.)             Dipole_y (a.u.)             Dipole_z (a.u.)
           1  -129.64767303140206        6.9788648689416286E-009  -0.0000000000000000       -0.0000000000000000     
           2  -129.64767303140167       -3.5754532175026466E-010  -0.0000000000000000       -0.0000000000000000     
           3  -129.64767303140107       -1.2379734759188573E-008  -0.0000000000000000       -0.0000000000000000     
           4  -129.64767303139990       -3.0147943806015514E-008  -0.0000000000000000       -0.0000000000000000     
# Time =     3.80093915E+04 (a.u.)
# N_mol        Energy (eV)                   Dipole_x (a.u.)             Dipole_y (a.u.)             Dipole_z (a.u.)
           1  -129.64767303139931       -5.5532264826828626E-009  -0.0000000000000000       -0.0000000000000000     
           2  -129.64767303139999       -1.8584561198862162E-010  -0.0000000000000000       -0.0000000000000000     
           3  -129.64767303140366        8.8909460650009669E-009  -0.0000000000000000       -0.0000000000000000     
           4  -129.64767303139814        2.5769850569304403E-008  -0.0000000000000000       -0.0000000000000000     
# Time =     3.80113915E+04 (a.u.)
# N_mol        Energy (eV)                   Dipole_x (a.u.)             Dipole_y (a.u.)             Dipole_z (a.u.)
           1  -129.64767303140206       -1.1932043836252446E-008  -0.0000000000000000       -0.0000000000000000     
           2  -129.64767303140172       -1.4462388887116724E-009  -0.0000000000000000       -0.0000000000000000     
           3  -129.64767303140107        2.2361582978075665E-008  -0.0000000000000000       -0.0000000000000000     
           4  -129.64767303139993        5.6443507550169708E-008  -0.0000000000000000       -0.0000000000000000     
# Time =     3.80133916E+04 (a.u.)
# N_mol        Energy (eV)                   Dipole_x (a.u.)             Dipole_y (a.u.)             Dipole_z (a.u.)
           1  -129.64767303139925       -8.2022572556102827E-009  -0.0000000000000000       -0.0000000000000000     
           2  -129.64767303140002       -9.4173974496015212E-011  -0.0000000000000000       -0.0000000000000000     
           3  -129.64767303140366        1.3146533201845447E-008  -0.0000000000000000       -0.0000000000000000     
           4  -129.64767303139814        3.3476707148295920E-008  -0.0000000000000000       -0.0000000000000000     
# Time =     3.80153917E+04 (a.u.)
# N_mol        Energy (eV)                   Dipole_x (a.u.)             Dipole_y (a.u.)             Dipole_z (a.u.)
           1  -129.64767303140206        4.3319816786702118E-009  -0.0000000000000000       -0.0000000000000000     
           2  -129.64767303140172       -1.1885362905036871E-010  -0.0000000000000000       -0.0000000000000000     
           3  -129.64767303140107       -7.5104800034420903E-009  -0.0000000000000000       -0.0000000000000000     
           4  -129.64767303139993       -2.2197688677347222E-008  -0.0000000000000000       -0.0000000000000000     
# Time =     3.80173918E+04 (a.u.)
# N_mol        Energy (eV)                   Dipole_x (a.u.)             Dipole_y (a.u.)             Dipole_z (a.u.)
           1  -129.64767303139928        1.2034862173724761E-008  -0.0000000000000000       -0.0000000000000000     
           2  -129.64767303140002        1.4434529109083880E-009  -0.0000000000000000       -0.0000000000000000     
           3  -129.64767303140366       -2.1981608768790130E-008  -0.0000000000000000       -0.0000000000000000     
           4  -129.64767303139811       -5.5737601476969786E-008  -0.0000000000000000       -0.0000000000000000     
# Time =     3.80193918E+04 (a.u.)
# N_mol        Energy (eV)                   Dipole_x (a.u.)             Dipole_y (a.u.)             Dipole_z (a.u.)
           1  -129.64767303140209        9.1677266153133237E-009  -0.0000000000000000       -0.0000000000000000     
           2  -129.64767303140175        8.1720958155684522E-010  -0.0000000000000000       -0.0000000000000000     
           3  -129.64767303140104       -1.4076137745275485E-008  -0.0000000000000000       -0.0000000000000000     
           4  -129.64767303139993       -3.6487438272765476E-008  -0.0000000000000000       -0.0000000000000000     
# Time =     3.80213919E+04 (a.u.)
# N_mol        Energy (eV)                   Dipole_x (a.u.)             Dipole_y (a.u.)             Dipole_z (a.u.)
           1  -129.64767303139931       -2.8640332879996879E-009  -0.0000000000000000       -0.0000000000000000     
           2  -129.64767303140002        2.1570888640469172E-010  -0.0000000000000000       -0.0000000000000000     
           3  -129.64767303140366        6.3663591199117950E-009  -0.0000000000000000       -0.0000000000000000     
           4  -129.64767303139811        1.8398327832121725E-008  -0.0000000000000000       -0.0000000000000000     
# Time =     3.80233920E+04 (a.u.)
# N_mol        Energy (eV)                   Dipole_x (a.u.)             Dipole_y (a.u.)             Dipole_z (a.u.)
           1  -129.64767303140209       -1.2146115135687599E-008  -0.0000000000000000       -0.0000000000000000     
           2  -129.64767303140178       -1.1656917605509047E-009  -0.0000000000000000       -0.0000000000000000     
           3  -129.64767303140104        2.1309161271107848E-008  -0.0000000000000000       -0.0000000000000000     
           4  -129.64767303139993        5.4905685218708206E-008  -0.0000000000000000       -0.0000000000000000     
# Time =     3.80253921E+04 (a.u.)
# N_mol        Energy (eV)                   Dipole_x (a.u.)             Dipole_y (a.u.)             Dipole_z (a.u.)
           1  -129.64767303139936       -9.9750387481151498E-009  -0.0000000000000000       -0.0000000000000000     
           2  -129.64767303140002       -1.6694643144123709E-009  -0.0000000000000000       -0.0000000000000000     
           3  -129.64767303140366        1.5129793597649064E-008  -0.0000000000000000       -0.0000000000000000     
           4  -129.64767303139806        3.9159356801527513E-008  -0.0000000000000000       -0.0000000000000000     
# Time =     3.80273921E+04 (a.u.)
# N_mol        Energy (eV)                   Dipole_x (a.u.)             Dipole_y (a.u.)             Dipole_z (a.u.)
           1  -129.64767303140209        1.2969756193947562E-009  -0.0000000000000000       -0.0000000000000000     
           2  -129.64767303140178       -2.7778497107193411E-010  -0.0000000000000000       -0.0000000000000000     
           3  -129.64767303140110       -5.3813675808295236E-009  -0.0000000000000000       -0.0000000000000000     
           4  -129.64767303139996       -1.4414131605597538E-008  -0.0000000000000000       -0.0000000000000000     
# Time =     3.80293922E+04 (a.u.)
# N_mol        Energy (eV)                   Dipole_x (a.u.)             Dipole_y (a.u.)             Dipole_z (a.u.)
           1  -129.64767303139936        1.2110300401014246E-008  -0.0000000000000000       -0.0000000000000000     
           2  -129.64767303140002        8.1863022572697178E-010  -0.0000000000000000       -0.0000000000000000     
           3  -129.64767303140366       -2.0469916715293731E-008  -0.0000000000000000       -0.0000000000000000     
           4  -129.64767303139809       -5.3904638634284677E-008  -0.0000000000000000       -0.0000000000000000     
# Time =     3.80313923E+04 (a.u.)
# N_mol        Energy (eV)                   Dipole_x (a.u.)             Dipole_y (a.u.)             Dipole_z (a.u.)
           1  -129.64767303140212        1.0776075458943161E-008  -0.0000000000000000       -0.0000000000000000     
           2  -129.64767303140178        2.4226432345323272E-009  -0.0000000000000000       -0.0000000000000000     
           3  -129.64767303140110       -1.6153116500836771E-008  -0.0000000000000000       -0.0000000000000000     
           4  -129.64767303139999       -4.1553754594850100E-008  -0.0000000000000000       -0.0000000000000000     
# Time =     3.80333924E+04 (a.u.)
# N_mol        Energy (eV)                   Dipole_x (a.u.)             Dipole_y (a.u.)             Dipole_z (a.u.)
           1  -129.64767303139936        1.9982488541305143E-010  -0.0000000000000000       -0.0000000000000000     
           2  -129.64767303140002        5.2226660796527579E-010  -0.0000000000000000       -0.0000000000000000     
           3  -129.64767303140366        4.3858259054162805E-009  -0.0000000000000000       -0.0000000000000000     
           4  -129.64767303139809        1.0359188786743217E-008  -0.0000000000000000       -0.0000000000000000     
# Time =     3.80353924E+04 (a.u.)
# N_mol        Energy (eV)                   Dipole_x (a.u.)             Dipole_y (a.u.)             Dipole_z (a.u.)
           1  -129.64767303140209       -1.1781509935167141E-008  -0.0000000000000000       -0.0000000000000000     
           2  -129.64767303140175       -6.1058312687713331E-010  -0.0000000000000000       -0.0000000000000000     
           3  -129.64767303140104        1.9650909541285399E-008  -0.0000000000000000       -0.0000000000000000     
           4  -129.64767303139999        5.2634256809098658E-008  -0.0000000000000000       -0.0000000000000000     
# Time =     3.80373925E+04 (a.u.)
# N_mol        Energy (eV)                   Dipole_x (a.u.)             Dipole_y (a.u.)             Dipole_z (a.u.)
           1  -129.64767303139936       -1.1684422280598664E-008  -0.0000000000000000       -0.0000000000000000     
           2  -129.64767303140002       -2.8887734820283287E-009  -0.0000000000000000       -0.0000000000000000     
           3  -129.64767303140368        1.6966316765655020E-008  -0.0000000000000000       -0.0000000000000000     
           4  -129.64767303139809        4.3773045967648760E-008  -0.0000000000000000       -0.0000000000000000     
# Time =     3.80393926E+04 (a.u.)
# N_mol        Energy (eV)                   Dipole_x (a.u.)             Dipole_y (a.u.)             Dipole_z (a.u.)
           1  -129.64767303140209       -1.5251271688438882E-009  -0.0000000000000000       -0.0000000000000000     
           2  -129.64767303140178       -1.0841640290589291E-009  -0.0000000000000000       -0.0000000000000000     
           3  -129.64767303140104       -3.2220504922932933E-009  -0.0000000000000000       -0.0000000000000000     
           4  -129.64767303139993       -6.3648696861662787E-009  -0.0000000000000000       -0.0000000000000000     
# Time =     3.80413927E+04 (a.u.)
# N_mol        Energy (eV)                   Dipole_x (a.u.)             Dipole_y (a.u.)             Dipole_z (a.u.)
           1  -129.64767303139936        1.1111869447236025E-008  -0.0000000000000000       -0.0000000000000000     
